SET,IE PID,MMS ID,Title (DC),Identifier - Digital File Name (DC),Created - W 3 CDTF (DCTERMS),Is Part Of (DCTERMS)
2,IE7394170,9912252783607636,[Charles Bertram's grand tour of the world],al000281,1901,Will Alma conjuring collection. Posters ; 290.
2,IE7393905,9912252803607636,"Levante, world famed illusionist hopping around the world with his box of tricks",al000255,1920/1933,Will Alma conjuring collection. Posters ; 292.
2,IE7395783,9912252813607636,"English amusements presents 'Blue Velvet', a magical musical revue starring the Amazing Mr. Rooklyn from London",al000256,1946,Will Alma conjuring collection. Posters ; 293.
2,IE7396709,9912252833607636,[Gaiety Theatre ... non-stop variety],al000288,1938,Will Alma conjuring collection. Posters ; 295.
2,IE7395040,9912244903607636,The amazing Will Alma,al000002,1920/1929,Will Alma conjuring collection. Posters ; 3.
2,IE7396777,9912245253607636,The Great Chandu mystery man from Benares.,al000030,1920/1930,Will Alma conjuring collection. Posters ; 30.
2,IE7397724,9912252923607636,The incomparable Benyon and his globe-trotting entertainers,al000293,1940/1950,Will Alma conjuring collection. Posters ; 306.
2,IE7395952,9912245263607636,Chefalo Merry Master of Magic.,al000033,1920,Will Alma conjuring collection. Posters ; 31.
2,IE8753936,9912252993607636,Murray the Australian star,al000264,1930/1940,Will Alma conjuring collection. Posters ; 310.
2,IE7395881,9912245293607636,Chefalo magician and illusionist assisted by the Magda-Palermo Midgets.,al000034,1920,Will Alma conjuring collection. Posters ; 32.
2,IE7396515,9912245303607636,Ching Ling Foo marvellous Chinese conjurer.,al000026,1900/1916,Will Alma conjuring collection. Posters ; 33.
2,IE7396866,9912245313607636,"Chung Ling Soo, the marvellous Chinese conjurer.",al000032,1905/1918,Will Alma conjuring collection. Posters ; 34.
2,IE7396924,9912245343607636,Dante the world famous magician and his big novelty company.,al000044,1933/1935,Will Alma conjuring collection. Posters ; 36.
2,IE7397812,9912245363607636,Dante The Great,al000031,1898,Will Alma conjuring collection. Posters ; 37.
2,IE7394873,9912245383607636,Dante 50 Mysteries,al000043,1939,Will Alma conjuring collection. Posters ; 38.
2,IE7396149,9912245393607636,Dante 50 Mysteries,al000041,1939,Will Alma conjuring collection. Posters ; 39.
2,IE7395423,9912244933607636,On the stage the amazing Will Alma.,al000003,1920/1929,Will Alma conjuring collection. Posters ; 4.
2,IE7397449,9912245403607636,Dante a mystery revue Sim-Sala-Bim.,al000042,1939,Will Alma conjuring collection. Posters ; 40.
2,IE7396559,9912245413607636,The Great Dante with Moi-Miller and Mystery Maids ... Sim-Sala-Bim.,al000045,1950/1955,Will Alma conjuring collection. Posters ; 41.
2,IE7394569,9912245423607636,The man who entertains Dr. De Frere presenting the show of laughter.,al000023,1910/1920,Will Alma conjuring collection. Posters ; 42.
2,IE7398084,9912245553607636,De Villiers Illusionist.,al000050,1880/1890,Will Alma conjuring collection. Posters ; 48.
2,IE7396367,9912245563607636,Driver the greatest of all illusionists ...,al000047,1900/1910,Will Alma conjuring collection. Posters ; 49.
2,IE7394738,9912244943607636,"The royal week of magic! ... Professor Anderson's marvellous entertainment, the world of magic.",al000004,1863,Will Alma conjuring collection. Posters ; 5
2,IE7394320,9912245573607636,Riverton Grand Concert arranged by P.A. Greene of Adelaide.,al000049,1897,Will Alma conjuring collection. Posters ; 50.
2,IE7395751,9912245593607636,The incredible Flakson,al000048,1920/1930,Will Alma conjuring collection. Posters ; 51.
2,IE7395812,9912245603607636,The incredible Flakson.,al000046,1920/1930,Will Alma conjuring collection. Posters ; 52.
2,IE7394655,9912245633607636,"The Great Garling the master hypnotist, magician and ventriloquist.",al000052,1920/1930,Will Alma conjuring collection. Posters ; 53.
2,IE7393583,9912245643607636,"The Great Garling the master hypnotist, magician & ventriloquist ...",al000056,1920/1930,Will Alma conjuring collection. Posters ; 54.
2,IE7395496,9912245653607636,Uncle Rus the king of mirth and mystery in his wonder show of mesmerism ... modern magic ... mind reading ... ventriloquism.,al000054,1920/1930,Will Alma conjuring collection. Posters ; 55.
2,IE7396486,9912245703607636,Gilly-Gilly wonderman magical-extravaganza! The Great Gogia Pasha.,al000065,1940,Will Alma conjuring collection. Posters ; 59.
2,IE7397123,9912244953607636,Mr. Louis Alsace presents Argus The Prophet a ten year old Sherlock Holmes ...,al000005,1910/1920,Will Alma conjuring collection. Posters ; 6.
2,IE7395319,9912245723607636,Nellie Harmston's Novelty co.,al000066,1920/1930,Will Alma conjuring collection. Posters ; 61
2,IE7395260,9912245733607636,Nellie Harmston's Novelty Company present,al000058,1920/1930,Will Alma conjuring collection. Posters ; 62
2,IE7396205,9912245743607636,The new Hassan Company.,al000061,1900/1910,Will Alma conjuring collection. Posters ; 63
2,IE7396478,9912245753607636,"Heller's Company, Mystic comedy makers",al000055,1919,Will Alma conjuring collection. Posters ; 64
2,IE7397877,9912245763607636,The marvellous Heller's Empire's entertainers,al000057,1889/1891,Will Alma conjuring collection. Posters ; 65
2,IE7393880,9912245773607636,"The White Mahatma, Mme. Maude Heller the world's greatest hypnotic medium",al000062,1919,Will Alma conjuring collection. Posters ; 66
2,IE7396299,9912245783607636,Hellers Wonder Coterie,al000053,1900/1910,Will Alma conjuring collection. Posters ; 67
2,IE7394675,9912245793607636,Hertz Vanishing Lady,al000060,1890/1900,Will Alma conjuring collection. Posters ; 68
2,IE7397620,9912245803607636,"The Treats in gems of musical comedy, pantomime and burlesque.",al000059,1910/1920,Will Alma conjuring collection. Posters ; 69
2,IE7395109,9912245813607636,Aviation week at Rosehill Racecourse Mr. Harry Rickards at enormous expense has arranged with the great Houdini to give a series of public flights on his voisin bi-plane.,al000068,1910,Will Alma conjuring collection. Posters ; 70
2,IE7393819,9912245823607636,Harry Houdini king of cards.,al000069,1970/1985,Will Alma conjuring collection. Posters ; 71
2,IE7397011,9912245843607636,Challenge to Houdini,al000070,1910,Will Alma conjuring collection. Posters ; 72
2,IE7393614,9912245853607636,The marvellous and mysterious Howard Brothers.,al000084,1900/1910,Will Alma conjuring collection. Posters ; 73
2,IE7395392,9912245863607636,The Great Hugarde the man of mystery ...,al000072,1900/1915,Will Alma conjuring collection. Posters ; 74
2,IE7395848,9912245883607636,Hugarde's Mysteries,al000073,1900/1915,Will Alma conjuring collection. Posters ; 75
2,IE7395862,9912245893607636,Hugard and All Star Co.,al000074,1900/1915,Will Alma conjuring collection. Posters ; 76
2,IE7397698,9912246143607636,J.C. Langley's Living Pictures,al000087,1900/1910,Will Alma conjuring collection. Posters ; 77
2,IE7394508,9912246153607636,Hugard's All Star Co.,al000075,1900/1915,Will Alma conjuring collection. Posters ; 78
2,IE7393668,9912246163607636,World's tour of the mysterious Hugardes ...,al000089,1906,Will Alma conjuring collection. Posters ; 79
2,IE7396459,9912244993607636,F. Tate Barrass' of D'Arcs mimicking marionettes and galaxy of stars.,al000007,1910/1918,Will Alma conjuring collection. Posters ; 8.
2,IE7397714,9912246183607636,Jean Hugard testimonial show,al000086,1945,Will Alma conjuring collection. Posters ; 80
2,IE7394339,9912246203607636,Harold Raymond and his Merrymakers greet you!,al000101,1930/1940,Will Alma conjuring collection. Posters ; 81
2,IE7396321,9912246213607636,The Great Jansen America's greatest transformist and his own big American company,al000097,1911,Will Alma conjuring collection. Posters ; 82
2,IE7397998,9912246233607636,The Great Jansen America's greatest transformist and his own big American company,al000220,1911,Will Alma conjuring collection. Posters ; 83
2,IE7397903,9912246243607636,[Poster in Japanese characters with nine images of Japanese performers],al000076,1920,Will Alma conjuring collection. Posters ; 84.
2,IE7396343,9912246283607636,Kahara the marvellous,al000085,1910/1920,Will Alma conjuring collection. Posters ; 86
2,IE7397264,9912246303607636,Zaubermeister Kassner Europas Grosste schau dieser art,al000080,1930/1940,Will Alma conjuring collection. Posters ; 87.
2,IE7394148,9912246313607636,Direktor Kassner der unvergleichliche Zauberkunstler,al000081,1920,Will Alma conjuring collection. Posters ; 88.
2,IE7393724,9912245003607636,Believe it or not it's true if in doubt ascertain your good self,al000008,1920/1930,Will Alma conjuring collection. Posters ; 9.
2,IE7396215,9912246363607636,Zaubermeister Kassner,al000083,1930/1940,Will Alma conjuring collection. Posters ; 90.
2,IE7397785,9912246373607636,Jack McDonald presents Kwong-Sing-Wah 10-Troupe-10 the amazing Chinese entertainers,al000096,1930/1940,Will Alma conjuring collection. Posters ; 91
2,IE7395708,9912246383607636,Hammersmith Palace Leah Maid o' Mystery,al000078,1925,Will Alma conjuring collection. Posters ; 92
2,IE7396435,9912246393607636,Leah the Phantom Lady,al000077,1933,Will Alma conjuring collection. Posters ; 93
2,IE7397955,9912246403607636,On the stage the sensational mystery of all times Leah,al000079,1922,Will Alma conjuring collection. Posters ; 94
2,IE7395581,9912942053607636,"Pharos, Australia's foremost illusionist",al000954,1910/1920,Will Alma conjuring collection. Posters.
2,IE7396083,9925116793607636,Dreamland with chevalier Ernest Thorn /,al000965,1999,Will Alma conjuring collection. Posters.
2,IE7398112,9911909803607636,"[Thauma half lady illusion, Waxworks poster]",al000067,1880,Will Alma conjuring collection. Posters; 60.
2,IE1132227,9917402483607636,Flinders Street in 1864.,we000275,1917/1923,Wilson P. Evans collection.
2,IE1882012,9916573353607636,[Flinders Street Station showing decorations for Royal Visit],pi000093,1901,"Winter collection of Melbourne and Adelaide views, ca. 1890-1900."
2,IE1274468,9917948263607636,"[Yarra River looking east, showing Flinders Street railway station?]",wp004712,1890/1914,
2,IE1307788,9918103943607636,"[Flinders Street railway line, Melbourne, Vic.]",cr004000,1890/1914,
2,IE1307902,9918111723607636,"[Decorative towers at Flinders Street Station, Melbourne, Vic.]",cn000018,1901,
2,IE1328208,9918091463607636,"[Fish market, corner of Swanston and Flinders Streets, Melbourne]",wp001579,1905,
2,IE1339292,9918107673607636,"[Flinders Street, Melbourne, Vic.]",cr004021,1900/1914,
2,IE1344366,9939654476607636,"Flinders Street Railway Station, Melbourne",pc004545,1930/1935,
2,IE22212761,9912292643607636,Ex libris Mike Laveney,al000735,1950,W. G. Alma conjuring collection. Bookplates.
2,IE22212856,9912318033607636,Ex libris Peter H. A. Strasser,al000754,1946,W. G. Alma conjuring collection. Bookplates.
2,IE1377778,9918103923607636,"[Flinders Street Railway Station, Melbourne, Vic.]",cr003999,1890/1914,
2,IE1404111,9916782263607636,[Looking towards Princes Bridge and Flinders Street Station],is012920,1920/1930,
2,IE1443532,9917936433607636,"[Flinders Street Station, 1910]",wp005133,1910,
2,IE1457081,9918104043607636,[View south east across Flinders Street towards Queens Bridge and Queens Wharf],cr004007,1911,
2,IE1462275,9921156623607636,"[Aerial view of Collins and Flinders Streets, Melbourne]",is003946,1930/1950,
2,IE1486245,9918104063607636,"[Looking west along Flinders Street, railway bridge on left]",cr004009,1891/1914,
2,IE1495606,9918104033607636,[View across Yarra River towards Flinders Street Railway buildings],cr004006,1891/1914,
2,IE22243681,9912244963607636,"Magic, mirth, mystery and spiritualistic phenomena.",al000006,1909,Will Alma conjuring collection. Posters ; 7.
2,IE22243686,9912245053607636,Schweizer Bellachini,al000013,1920,Will Alma conjuring collection. Posters ; 14.
2,IE22243821,9912252933607636,"Chefalo; weird, dazzling, bizarre magician",al000303,1926/1933,Will Alma conjuring collection. Posters ; 307.
2,IE22243826,9915084833607636,Wasistas [Poster for unidentified magician]/,al000956,1890/1911,W.G. Alma conjuring collection. Posters.
2,IE1505474,9918106663607636,[Tram in front of former Flinders Street Station],is001325,1897/1903,
2,IE1508773,9918107453607636,[Looking east along Flinders Street with railway bridge on right],cr004012,1909/1914,
2,IE1540735,9918107663607636,[Flinders Street Station],cr004020,1908/1914,
2,IE1549201,9917200563607636,"[Flinders Street, Melbourne, showing Fish Market Buildings]",a14331,1887/1893,
2,IE1549570,9918108303607636,[Flinders Street with old fish market],cr004027,1910/1914,
2,IE425795,9917278803607636,[Crowds crossing the intersection of Swanston and Flinders Street towards the station],b51977,8/10/1921,
2,IE1875665,9923942923607636,"Suggested traffic scheme for Swanston and Flinders Streets, Melbourne by G. Strange",pi015160,1924,
2,IE1897397,9929727113607636,"Elevated view looking south east across Flinders Street, Melbourne, Victoria /",pi019267,1946/1954,
2,IE551873,9917200353607636,"[Elizabeth Street, Melbourne, looking north from Flinders Street]",a14326,1897/1903,
2,IE568495,9916969883607636,Flinders Street Railway Bridge,a16764,1892/1900,
2,IE1860312,9920965923607636,"[Unidentified station, possibly Flinders Street Station from Swanston Street, Melbourne, Vic.]",pi010771,1914/1918,
2,IE1915401,9916782433607636,"[Display of Holeproof stockings at Ball & Welch, 180 Flinders Street, Melbourne]",pi000719,1939/1947,
2,IE505638,9917193073607636,[Flinders Street Railway Station],a14247,1886/1892,
2,IE577225,9917200693607636,"[Market Street, looking north from Flinders Street, Melbourne]",a14333,1877/1883,
2,IE1865720,9922906983607636,Above Flinders Street Railway Station looking towards South Yarra,pi014548,1926,
2,IE54029,9917828983607636,"[St. Paul's Cathedral, corner Swanston and Flinders Street, Melbourne]",cg003946,1907/1933,
2,IE20329437,9937647243607636,"Lit up facade of the State Theatre, Flinders Street, Melbourne.",pi028161,1954,
2,IE20330462,9937560323607636,"Night view of illuminated buildings in Flinders Street, Melbourne.",pi028142,1954,
2,IE20332877,9937647153607636,Night view of Flinders Street Station showing floodlit crown and letters ER at top of the dome.,pi028157,1954,
2,IE20333862,9937553703607636,"Looking south east from the corner of Swanston and Flinders Streets, Melbourne.",pi028126,1917/1932,
2,IE20333867,9937558733607636,"Night view of decorative arch over Swanston Street at the corner with Flinders Street, Melbourne.",pi028139,1954,
2,IE20334287,9938463833607636,"A glimpse of Flinders Street, Melbourne, from the Alexandra Gardens /",pi030045,1917/1933,
2,IE20334657,9938399173607636,"Flinders Street Railway Station, Melbourne, from the River Yarra /",pi030032,1917/1933,
2,IE20334687,9938398963607636,"Flinders Street Railway Station, Melbourne /",pi030028,1923/1929,
